txn_id,account_id,timestamp,amount,txn_type,merchant,city,lat,lon,status,is_fraud,fraud_type,velocity_flag,geo_flag,notes
TXN-203782,ACC-00109,2025-01-01 15:38:55.146260,33.88,Wire,CVS Pharmacy,"Boston, US",42.33893332434649,-71.0832656933722,Approved,False,,False,False,
TXN-782583,ACC-00135,2025-01-01 15:39:22.976364,194.36,ATM,Uber,"Houston, US",29.717350155145038,-95.37487080642953,Approved,False,,False,False,
TXN-765625,ACC-00178,2025-01-01 15:39:50.311352,162.4,P2P,DoorDash,"Miami, US",25.731179306067908,-80.22590906432654,Approved,False,,False,False,
TXN-110901,ACC-00161,2025-01-01 15:41:22.668938,102.94,ACH,Uber,"Austin, US",30.277957717322753,-97.74354531261736,Approved,False,,False,False,
TXN-904377,ACC-00176,2025-01-01 15:57:43.271642,44.38,P2P,DoorDash,"Miami, US",25.790623037220634,-80.23376120417909,Approved,False,,False,False,
TXN-405831,ACC-00029,2025-01-01 15:58:42.554730,175.95,ATM,Target,"Houston, US",29.805083275822035,-95.33428432038183,Approved,False,,False,False,
TXN-537211,ACC-00113,2025-01-01 16:04:56.233134,64.79,ACH,Starbucks,"Los Angeles, US",34.00543393559045,-118.24641349394251,Approved,False,,False,False,
TXN-501103,ACC-00040,2025-01-01 16:06:57.900523,151.48,ATM,Uber,"Lagos, NG",6.5669531376399854,3.3749963277889616,Approved,False,,False,False,
TXN-617927,ACC-00033,2025-01-01 16:17:18.223868,251.44,ACH,Best Buy,"Lagos, NG",6.550459271642718,3.4074179403699114,Approved,False,,False,False,
TXN-244408,ACC-00035,2025-01-01 16:22:04.336047,3.12,Wire,McDonald's,"Los Angeles, US",34.04738012561585,-118.19536340641635,Approved,False,,False,False,
TXN-423026,ACC-00067,2025-01-01 16:49:47.426849,55.05,POS,Target,"Austin, US",30.2565355361511,-97.7046657921665,Approved,False,,False,False,
TXN-405925,ACC-00029,2025-01-01 16:55:52.759962,81.07,P2P,Best Buy,"Seattle, US",47.629322055749796,-122.33334632424717,Approved,False,,False,False,
TXN-186993,ACC-00010,2025-01-01 16:58:25.061447,102.06,Online,Uber,"Miami, US",25.73519449627922,-80.23162813228903,Approved,False,,False,False,
TXN-438689,ACC-00078,2025-01-01 17:00:39.591338,72.59,P2P,Starbucks,"Miami, US",25.8096575703558,-80.14686420072054,Approved,False,,False,False,
TXN-248407,ACC-00195,2025-01-01 17:05:27.782681,67.27,P2P,Target,"Denver, US",39.77200016851549,-105.00007602711855,Approved,False,,False,False,
TXN-880931,ACC-00130,2025-01-01 17:05:55.856197,28.3,POS,Target,"Houston, US",29.799964437476223,-95.39912432273836,Approved,False,,False,False,
TXN-902875,ACC-00115,2025-01-01 17:06:07.405101,44.21,POS,Apple Store,"Houston, US",29.796746075326645,-95.32553547786056,Approved,False,,False,False,
TXN-104892,ACC-00113,2025-01-01 17:11:31.934508,8.9,POS,Amazon,"London, UK",51.46570130588065,-0.09248166156411843,Approved,False,,False,False,
TXN-171542,ACC-00100,2025-01-01 17:20:08.138404,31.24,ACH,Delta Airlines,"Seattle, US",47.659582584027156,-122.37765916559742,Approved,False,,False,False,
TXN-478707,ACC-00123,2025-01-01 17:20:50.538149,8.42,P2P,Walmart,"Chicago, US",41.92491825449057,-87.6172714951575,Approved,False,,False,False,
TXN-315025,ACC-00107,2025-01-01 17:23:26.330630,219.09,POS,DoorDash,"Lagos, NG",6.562229434368261,3.387712729348219,Approved,False,,False,False,
TXN-420677,ACC-00128,2025-01-01 17:26:50.627680,40.17,POS,Home Depot,"Austin, US",30.30738742812518,-97.7231483535452,Approved,False,,False,False,
TXN-255840,ACC-00031,2025-01-01 17:27:24.759910,64.01,ACH,DoorDash,"Austin, US",30.312081895091893,-97.74198244261679,Approved,False,,False,False,
TXN-986159,ACC-00057,2025-01-01 17:33:35.339320,305.96,ACH,Netflix,"Seattle, US",47.656942710367595,-122.30753606630937,Approved,False,,False,False,
TXN-481884,ACC-00094,2025-01-01 17:43:15.807003,229.9,ACH,Uber,"Lagos, NG",6.49438088585129,3.384352643856437,Approved,False,,False,False,
TXN-797309,ACC-00187,2025-01-01 17:44:10.557054,123.47,POS,CVS Pharmacy,"Houston, US",29.732448389388548,-95.33863673672374,Approved,False,,False,False,
TXN-124057,ACC-00177,2025-01-01 17:44:14.729820,93.58,POS,Apple Store,"Houston, US",29.71204222506844,-95.36635264417961,Approved,False,,False,False,
TXN-211159,ACC-00076,2025-01-01 17:44:21.613889,31.53,Wire,Starbucks,"New York, US",40.68166063330207,-73.9922189502684,Approved,False,,False,False,
TXN-292037,ACC-00091,2025-01-01 17:53:52.911249,239.6,Online,Shell Gas,"Denver, US",39.7784412355723,-104.94473186013758,Approved,False,,False,False,
TXN-154738,ACC-00026,2025-01-01 18:17:56.783737,53.63,Online,Apple Store,"Dallas, US",32.81194492424658,-96.76209918159124,Approved,False,,False,False,
TXN-908348,ACC-00131,2025-01-01 18:20:33.534579,45.96,Wire,Airbnb,"Los Angeles, US",34.027962953188066,-118.27201107712729,Approved,False,,False,False,
TXN-913331,ACC-00003,2025-01-01 18:22:50.077070,426.78,P2P,McDonald's,"Los Angeles, US",34.06807557503873,-118.21787168024073,Approved,False,,False,False,
TXN-559859,ACC-00183,2025-01-01 18:34:57.737903,214.93,ACH,Amazon,"Austin, US",30.221056744649434,-97.7050985021716,Approved,False,,False,False,
TXN-722999,ACC-00178,2025-01-01 18:39:26.161211,20.06,ATM,Target,"Chicago, US",41.83599230165598,-87.64254763715064,Approved,False,,False,False,
TXN-928994,ACC-00025,2025-01-01 18:42:54.883615,30.27,ACH,Walmart,"Austin, US",30.230055004466692,-97.7589495621922,Approved,False,,False,False,
TXN-911187,ACC-00065,2025-01-01 18:50:52.351236,21.26,ATM,Delta Airlines,"Denver, US",39.759050026091856,-104.98896225906773,Approved,False,,False,False,
TXN-504051,ACC-00138,2025-01-01 18:55:37.612299,84.71,ACH,Home Depot,"New York, US",40.72944585714698,-74.04301647822851,Approved,False,,False,False,
TXN-762288,ACC-00098,2025-01-01 18:57:41.846728,19.94,P2P,Target,"Chicago, US",41.83826326063868,-87.66095779830158,Approved,False,,False,False,
TXN-508881,ACC-00057,2025-01-01 19:11:18.904485,67.39,ACH,CVS Pharmacy,"Lagos, NG",6.534314559409975,3.34497046854116,Approved,False,,False,False,
TXN-183410,ACC-00191,2025-01-01 19:12:56.974317,329.29,Wire,Target,"Miami, US",25.789885087699442,-80.1546812667784,Approved,False,,False,False,
TXN-449031,ACC-00149,2025-01-01 19:16:14.731951,37.05,ATM,McDonald's,"Los Angeles, US",34.06338714280407,-118.19981600212117,Approved,False,,False,False,
TXN-224698,ACC-00122,2025-01-01 19:26:20.391934,894.6,ATM,DoorDash,"Chicago, US",41.87754640003638,-87.67997531300534,Approved,False,,False,False,
TXN-314154,ACC-00071,2025-01-01 19:28:50.036983,121.92,ACH,Shell Gas,"Denver, US",39.761826164133666,-105.01590936812134,Approved,False,,False,False,
TXN-243132,ACC-00178,2025-01-01 19:33:56.750544,25.08,Wire,Amazon,"Chicago, US",41.85395299172566,-87.6637239596683,Approved,False,,False,False,
TXN-996086,ACC-00080,2025-01-01 19:35:17.424941,72.21,Wire,Target,"London, UK",51.55112836456615,-0.17149238615382822,Approved,False,,False,False,
TXN-773662,ACC-00100,2025-01-01 19:40:48.943118,271.16,Wire,Uber,"Los Angeles, US",34.07786801868561,-118.27580129794002,Approved,False,,False,False,
TXN-310445,ACC-00174,2025-01-01 19:42:57.946539,91.15,Wire,Airbnb,"Denver, US",39.704801240065834,-104.99638318219591,Approved,False,,False,False,
TXN-605608,ACC-00166,2025-01-01 19:44:14.676520,89.95,POS,Uber,"New York, US",40.69978195045025,-73.99667093131622,Approved,False,,False,False,
TXN-113765,ACC-00110,2025-01-01 19:46:03.189135,12.33,POS,Delta Airlines,"Miami, US",25.773963919704286,-80.14989937882635,Approved,False,,False,False,
TXN-426806,ACC-00033,2025-01-01 19:50:27.988723,76.61,ACH,Costco,"Los Angeles, US",34.07724259243802,-118.2430566222653,Approved,False,,False,False,
TXN-827505,ACC-00075,2025-01-01 19:56:24.835890,61.95,ACH,Costco,"Lagos, NG",6.562380394611272,3.3693806684272753,Approved,False,,False,False,
TXN-888318,ACC-00090,2025-01-01 20:01:35.476107,32.57,POS,Uber,"Houston, US",29.792605015828347,-95.35318214941569,Approved,False,,False,False,
TXN-547818,ACC-00136,2025-01-01 20:07:21.753582,209.77,Wire,Starbucks,"Dallas, US",32.76866039715637,-96.76106408010529,Approved,False,,False,False,
TXN-596144,ACC-00073,2025-01-01 20:08:42.094732,129.32,POS,McDonald's,"Los Angeles, US",34.01893555720736,-118.24242749400825,Approved,False,,False,False,
TXN-787781,ACC-00186,2025-01-01 20:35:13.822350,551.94,P2P,Best Buy,"Los Angeles, US",34.00511495524031,-118.19906322978694,Approved,False,,False,False,
TXN-755669,ACC-00057,2025-01-01 20:36:46.342363,56.06,POS,Airbnb,"Miami, US",25.783262401025,-80.17963495373111,Approved,False,,False,False,
TXN-666809,ACC-00101,2025-01-01 20:39:41.698502,592.55,ATM,Shell Gas,"Lagos, NG",6.488066417323055,3.389910260658872,Approved,False,,False,False,
TXN-387198,ACC-00033,2025-01-01 20:44:12.404942,37.6,ACH,Costco,"New York, US",40.67187923060439,-74.01109321657559,Approved,False,,False,False,
TXN-933853,ACC-00140,2025-01-01 20:49:38.794012,584.53,P2P,Target,"New York, US",40.70659084135643,-74.0061222804251,Approved,False,,False,False,
TXN-779792,ACC-00069,2025-01-01 20:49:53.279811,79.41,POS,Delta Airlines,"Boston, US",42.36893202619779,-71.01349142492425,Approved,False,,False,False,
TXN-275373,ACC-00114,2025-01-01 21:04:45.591408,112.45,POS,McDonald's,"Miami, US",25.80598234088013,-80.15992969098413,Approved,False,,False,False,
TXN-615524,ACC-00090,2025-01-01 21:11:39.612307,139.34,Wire,Home Depot,"London, UK",51.47706965607482,-0.08891613373395674,Approved,False,,False,False,
TXN-459898,ACC-00022,2025-01-01 21:12:38.827272,165.78,Online,Shell Gas,"Chicago, US",41.92687120057033,-87.6693392045625,Approved,False,,False,False,
TXN-308757,ACC-00138,2025-01-01 21:13:30.053497,56.23,POS,Costco,"Dallas, US",32.74787281803283,-96.81431146382015,Approved,False,,False,False,
TXN-593687,ACC-00170,2025-01-01 21:17:44.463188,73.66,P2P,Target,"London, UK",51.498487926791185,-0.11092493613592824,Approved,False,,False,False,
TXN-218370,ACC-00003,2025-01-01 21:26:23.226762,74.92,Wire,Delta Airlines,"Seattle, US",47.56902223494387,-122.33774636506215,Approved,False,,False,False,
TXN-251448,ACC-00078,2025-01-01 21:26:37.774928,85.76,P2P,Best Buy,"Seattle, US",47.65961159190459,-122.32990461597811,Approved,False,,False,False,
TXN-130310,ACC-00040,2025-01-01 21:28:13.056647,58.36,Online,Apple Store,"Houston, US",29.784099457570868,-95.3318441289878,Approved,False,,False,False,
TXN-419723,ACC-00057,2025-01-01 21:29:02.678753,31.48,ATM,DoorDash,"Houston, US",29.771012322949314,-95.40428673421914,Approved,False,,False,False,
TXN-810477,ACC-00111,2025-01-01 21:34:45.137953,61.27,Wire,Costco,"Boston, US",42.40167897676678,-71.01444884944003,Approved,False,,False,False,
TXN-800015,ACC-00014,2025-01-01 21:43:44.884064,37.36,ACH,Starbucks,"Chicago, US",41.865499163204255,-87.59613505741805,Approved,False,,False,False,
TXN-541314,ACC-00027,2025-01-01 21:46:06.429826,93.59,ACH,Shell Gas,"Houston, US",29.72114066260207,-95.41619687435546,Approved,False,,False,False,
TXN-792451,ACC-00146,2025-01-01 21:50:38.673291,23.1,Wire,Netflix,"Chicago, US",41.84904897415693,-87.64554750904897,Approved,False,,False,False,
TXN-975763,ACC-00025,2025-01-01 21:52:15.558728,27.16,POS,Airbnb,"Austin, US",30.24565905566531,-97.717602439163,Approved,False,,False,False,
TXN-843793,ACC-00082,2025-01-01 21:58:40.583437,13.68,P2P,Starbucks,"Denver, US",39.733347167136415,-104.98538422657272,Approved,False,,False,False,
TXN-260455,ACC-00157,2025-01-01 22:01:21.346679,238.16,ATM,Costco,"Los Angeles, US",34.099422628907476,-118.23413805295577,Approved,False,,False,False,
TXN-548278,ACC-00149,2025-01-01 22:01:36.244954,52.11,Wire,Target,"Dallas, US",32.73915907623991,-96.75736270932207,Approved,False,,False,False,
TXN-329177,ACC-00044,2025-01-01 22:05:04.761880,54.68,Online,Shell Gas,"Los Angeles, US",34.09972414998771,-118.26070327045291,Approved,False,,False,False,
TXN-927763,ACC-00098,2025-01-01 22:09:16.512732,26.59,Wire,Best Buy,"Lagos, NG",6.534115328299555,3.338505238286877,Approved,False,,False,False,
TXN-539357,ACC-00035,2025-01-01 22:12:30.191931,13.75,P2P,Netflix,"Los Angeles, US",34.02475172164832,-118.21496458034677,Approved,False,,False,False,
TXN-658850,ACC-00139,2025-01-01 22:14:34.820034,126.45,ACH,Netflix,"Denver, US",39.783147981938605,-105.02068737121783,Approved,False,,False,False,
TXN-414870,ACC-00008,2025-01-01 22:15:00.823678,331.8,P2P,CVS Pharmacy,"Houston, US",29.751715677216183,-95.37081134967,Approved,False,,False,False,
TXN-531225,ACC-00078,2025-01-01 22:17:17.668453,27.14,POS,Airbnb,"Los Angeles, US",34.065399275955734,-118.28880186215848,Approved,False,,False,False,
TXN-265531,ACC-00179,2025-01-01 22:17:18.687752,22.61,ACH,CVS Pharmacy,"London, UK",51.519871168179286,-0.1753573526442509,Approved,False,,False,False,
TXN-675069,ACC-00127,2025-01-01 22:22:54.451744,468.39,ATM,DoorDash,"Seattle, US",47.651204852878074,-122.32327612731336,Approved,False,,False,False,
TXN-298553,ACC-00137,2025-01-01 22:26:11.178175,205.85,Wire,Starbucks,"New York, US",40.74305045366292,-73.98896933810822,Approved,False,,False,False,
TXN-243260,ACC-00127,2025-01-01 22:27:22.235358,173.02,ATM,Uber,"Boston, US",42.36665939270551,-71.05173229131223,Approved,False,,False,False,
TXN-194545,ACC-00162,2025-01-01 22:30:23.156623,360.95,POS,Airbnb,"Miami, US",25.786925585340995,-80.22152187989526,Approved,False,,False,False,
TXN-214027,ACC-00045,2025-01-01 22:49:52.695207,118.54,ATM,Starbucks,"Chicago, US",41.85578221410041,-87.64596757860117,Approved,False,,False,False,
TXN-981913,ACC-00123,2025-01-01 22:49:54.492535,37.85,Wire,McDonald's,"Denver, US",39.74014559315386,-105.02984084620284,Approved,False,,False,False,
TXN-160244,ACC-00078,2025-01-01 22:57:11.714052,111.04,Online,Airbnb,"Seattle, US",47.582274016083105,-122.35941113483194,Approved,False,,False,False,
TXN-301814,ACC-00001,2025-01-01 22:57:18.193510,26.66,Wire,Uber,"Austin, US",30.314544785855944,-97.71581027439895,Approved,False,,False,False,
TXN-336817,ACC-00172,2025-01-01 22:59:33.708804,203.93,POS,CVS Pharmacy,"Miami, US",25.72876803406431,-80.23108605732006,Approved,False,,False,False,
TXN-868265,ACC-00088,2025-01-01 23:08:34.940746,167.8,Online,McDonald's,"Chicago, US",41.91504202247017,-87.6703066866005,Approved,False,,False,False,
TXN-824304,ACC-00004,2025-01-01 23:11:20.897379,95.89,POS,Uber,"Lagos, NG",6.520425704656819,3.3931441068477435,Approved,False,,False,False,
TXN-731548,ACC-00154,2025-01-01 23:11:51.004350,35.48,Online,DoorDash,"Los Angeles, US",34.066464094964054,-118.2453897882552,Approved,False,,False,False,
TXN-318877,ACC-00085,2025-01-01 23:14:47.973090,848.75,Wire,Amazon,"Dallas, US",32.78535241877643,-96.79449302543597,Approved,False,,False,False,
TXN-416793,ACC-00130,2025-01-01 23:15:47.047339,52.66,Wire,DoorDash,"London, UK",51.48110683708272,-0.1721779470540365,Approved,False,,False,False,
TXN-140712,ACC-00198,2025-01-01 23:21:53.527485,37.18,Wire,DoorDash,"Miami, US",25.816988843410847,-80.14761703009756,Approved,False,,False,False,
TXN-547191,ACC-00051,2025-01-01 23:25:01.060149,398.19,Wire,Netflix,"Miami, US",25.737183049733215,-80.14735948654173,Approved,False,,False,False,
TXN-116470,ACC-00198,2025-01-01 23:31:57.672712,72.84,POS,McDonald's,"Austin, US",30.263701741978903,-97.7485063576519,Approved,False,,False,False,
TXN-862057,ACC-00141,2025-01-01 23:33:28.859247,400.19,ATM,DoorDash,"New York, US",40.66667533090503,-73.97640461289508,Approved,False,,False,False,
TXN-788866,ACC-00199,2025-01-01 23:49:33.703084,50.93,P2P,Delta Airlines,"Seattle, US",47.60024519476616,-122.36446160496219,Approved,False,,False,False,
TXN-900432,ACC-00167,2025-01-01 23:54:18.704803,140.25,POS,Apple Store,"Denver, US",39.74840186167385,-105.00912148888942,Approved,False,,False,False,
TXN-684056,ACC-00199,2025-01-01 23:57:44.073996,295.58,ACH,Target,"Lagos, NG",6.471770978754072,3.367000851643831,Approved,False,,False,False,
TXN-713513,ACC-00143,2025-01-02 00:07:03.889084,37.16,P2P,Target,"Miami, US",25.76768265697169,-80.18060743535274,Approved,False,,False,False,
TXN-673129,ACC-00123,2025-01-02 00:33:37.833055,137.9,P2P,Target,"Denver, US",39.72722877274608,-105.00367220507621,Approved,False,,False,False,
TXN-991640,ACC-00076,2025-01-02 00:42:19.251020,236.59,Wire,Home Depot,"Chicago, US",41.87512885875207,-87.59194594130341,Approved,False,,False,False,
TXN-888119,ACC-00115,2025-01-02 01:05:51.579474,1578.93,P2P,DoorDash,"Houston, US",29.778335177680315,-95.41016769127299,Approved,False,,False,False,
TXN-210335,ACC-00148,2025-01-02 01:06:10.917529,15.37,Online,McDonald's,"Houston, US",29.748527738596653,-95.34417505492735,Approved,False,,False,False,
TXN-362352,ACC-00169,2025-01-02 01:11:29.966969,169.13,Online,Home Depot,"London, UK",51.467087776063366,-0.1481229867592438,Approved,False,,False,False,
TXN-921834,ACC-00029,2025-01-02 01:12:38.956127,42.94,ATM,Apple Store,"Los Angeles, US",34.00214920280581,-118.20571185792849,Approved,False,,False,False,
TXN-440464,ACC-00053,2025-01-02 01:19:19.608579,83.54,Online,Costco,"Austin, US",30.23827844526404,-97.71538437419898,Approved,False,,False,False,
TXN-565371,ACC-00022,2025-01-02 01:24:47.371756,244.13,ACH,DoorDash,"Seattle, US",47.6215690711214,-122.34523868288154,Approved,False,,False,False,
TXN-132450,ACC-00146,2025-01-02 01:25:39.295739,373.99,ATM,Target,"Seattle, US",47.59532337366428,-122.37359254499925,Approved,False,,False,False,
TXN-230674,ACC-00037,2025-01-02 01:25:41.044108,108.41,POS,Netflix,"Dallas, US",32.76463167290733,-96.77580123835872,Approved,False,,False,False,
TXN-800409,ACC-00182,2025-01-02 01:31:16.528709,40.49,ATM,Walmart,"Austin, US",30.280310774477094,-97.78913230397197,Approved,False,,False,False,
TXN-618631,ACC-00154,2025-01-02 01:35:22.153276,17.66,ATM,Netflix,"Seattle, US",47.57232027048619,-122.32461013630251,Approved,False,,False,False,
TXN-764469,ACC-00107,2025-01-02 01:36:39.129234,72.61,Online,McDonald's,"New York, US",40.744050758369575,-74.0352846433909,Approved,False,,False,False,
TXN-389852,ACC-00028,2025-01-02 01:38:10.159368,89.46,ACH,Costco,"Dallas, US",32.80217456904955,-96.75572585843392,Approved,False,,False,False,
TXN-733395,ACC-00183,2025-01-02 01:39:22.801186,81.02,ATM,Delta Airlines,"Austin, US",30.29750720578317,-97.71496524963739,Approved,False,,False,False,
TXN-181066,ACC-00061,2025-01-02 01:43:47.823292,911.96,POS,Netflix,"Boston, US",42.312285725800706,-71.09350191481813,Approved,False,,False,False,
TXN-892453,ACC-00169,2025-01-02 01:45:46.653254,238.66,Wire,McDonald's,"Dallas, US",32.77357753686061,-96.83350161812041,Approved,False,,False,False,
TXN-180808,ACC-00189,2025-01-02 01:54:35.279770,130.81,ATM,CVS Pharmacy,"New York, US",40.75449764276922,-73.9613586456519,Approved,False,,False,False,
TXN-244237,ACC-00159,2025-01-02 02:02:23.286493,102.97,Online,CVS Pharmacy,"Austin, US",30.23703111803626,-97.70583018500635,Approved,False,,False,False,
TXN-865411,ACC-00050,2025-01-02 02:04:03.922908,87.52,Online,Home Depot,"Denver, US",39.729598807354975,-104.934515442247,Approved,False,,False,False,
TXN-939930,ACC-00185,2025-01-02 02:13:32.993257,52.08,P2P,Uber,"Lagos, NG",6.486095435756439,3.3520787969357406,Approved,False,,False,False,
TXN-865654,ACC-00154,2025-01-02 02:15:38.515197,137.81,Online,DoorDash,"Lagos, NG",6.476536062500003,3.342824639488737,Approved,False,,False,False,
TXN-581966,ACC-00107,2025-01-02 02:23:23.371344,224.97,POS,Uber,"Dallas, US",32.76234185856005,-96.77087225349219,Approved,False,,False,False,
TXN-107574,ACC-00130,2025-01-02 02:28:37.255195,76.84,POS,Costco,"Boston, US",42.34635761460703,-71.01570012528373,Approved,False,,False,False,
